simulation_id,time,interval,perturbation_density,recovery_beta,gamma,decay,noise,mean_r,min_r,mean_D,max_D,reachable_fraction,effective_edges,edge_fraction,weighted_mean_path_cost,weighted_max_path_cost,weighted_efficiency
32,4,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,5,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,6,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,7,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,8,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,9,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,1.0,1.0,0.0,0.0,1.0,264,1.0,10.476190476190476,20.952380952380953,0.11652997323553944
32,10,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9869632324238649,0.3999999999999999,0.06518383788067579,3.0,0.9722222222222222,254,0.9621212121212122,10.820488708430757,20.952380952380953,0.11333346113224836
32,11,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9785154070345293,0.011199999999999877,0.06427126415034633,2.958,0.9722222222222222,254,0.9621212121212122,10.866969377533719,20.952380952380953,0.11298651553749092
32,12,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9730168977085533,0.0,0.06337146645224148,2.9165880000000004,0.9722222222222222,254,0.9621212121212122,10.901279191079958,20.952380952380953,0.11273585913338126
32,13,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9679083224677183,0.0,0.06248426592191011,2.8757557680000003,0.9722222222222222,254,0.9621212121212122,10.933576971088959,20.952380952380953,0.11251517238349115
32,14,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9630976101711837,0.0,0.061609486199003353,2.8354951872480005,0.9375,243,0.9204545454545454,10.971106598154867,20.952380952380953,0.11228740742077534
32,15,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9585710843363108,0.0,0.060746953392217314,2.7957982546265283,0.9375,243,0.9204545454545454,11.016856081741022,21.33248751120763,0.1120506671395901
32,16,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9543156592200768,0.0,0.05989649604472627,2.756657079061757,0.9375,243,0.9204545454545454,11.076940859290433,26.28076474471704,0.11180233551078819
32,17,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9516413290439338,0.0,0.05905794510010011,2.7180638799548924,0.9375,243,0.9204545454545454,11.116286486840423,28.900415948607808,0.11163205929583657
32,18,10,0.1,0.041999999999999996,0.138,0.013999999999999999,False,0.9498353108379232,0.0,0.058231133868698715,2.680010985635524,0.9375,243,0.9204545454545454,11.135262993465574,29.13058168262127,0.11151297849932502
